tweet_id,retweet_count,favorite_count
667174963120574464,69,215
667171260800061440,72,183
667165590075940865,942,2316
667160273090932737,50,212
667152164079423490,14342,41493
667138269671505920,1825,3913
667119796878725120,102,279
667090893657276420,104,279
667073648344346624,101,341
667070482143944705,12,70
667065535570550784,39,138
667062181243039745,46,189
667044094246576128,43,157
667012601033924608,183,384
666996132027977728,77,207
666983947667116034,831,2177
666837028449972224,462,684
666835007768551424,63,179
666826780179869698,77,214
666817836334096384,205,430
666804364988780544,79,203
666786068205871104,402,641
666781792255496192,167,321
666776908487630848,147,296
666739327293083650,60,203
666701168228331520,179,364
666691418707132416,41,158
666649482315059201,515,971
666644823164719104,65,202
666454714377183233,174,435
666447344410484738,18,86
666437273139982337,40,105
666435652385423360,41,131
666430724426358785,159,268
666428276349472768,64,134
666421158376562688,90,262
666418789513326592,39,100
666411507551481857,256,360
666407126856765440,30,91
666396247373291520,66,145
666373753744588802,72,157
666362758909284353,463,638
666353288456101888,56,169
666345417576210432,120,231
666337882303524864,78,161
666293911632134144,288,416
666287406224695296,55,118
666273097616637952,66,147
666268910803644416,38,96
666104133288665088,5356,12499
666102155909144576,11,62
666099513787052032,53,131
666094000022159362,63,139
666082916733198337,37,90
666073100786774016,129,270
666071193221509120,49,124
666063827256086533,178,386
666058600524156928,46,96
666057090499244032,111,243
666055525042405380,193,359
666051853826850816,685,1004
666050758794694657,49,110
666049248165822465,36,85
666044226329800704,113,242
666033412701032449,35,97
666029285002620928,39,110
666020888022790149,416,2222
